id,bouquet,price,date,year,quarter,month,day,week,sender_city,sender_province,delivery_city,delivery_province
17773,roses,40.00,2015-08-03,2015,3,8,3,32,Tczew,Pomorskie,Częstochowa,Śląskie
17774,tulips,40.00,2015-08-03,2015,3,8,3,32,Wadowice,Małopolskie,Olsztyn,Warmińsko-Mazurskie
17775,tulips,40.00,2015-08-03,2015,3,8,3,32,Gniezno,Wielkopolskie,Koszalin,Zachodniopomorskie
17776,roses,40.00,2015-08-03,2015,3,8,3,32,Kalisz,Wielkopolskie,Wadowice,Małopolskie
17777,mix,40.00,2015-08-03,2015,3,8,3,32,Giżycko,Warmińsko-Mazurskie,Kraków,Małopolskie
17778,tulips,40.00,2015-08-03,2015,3,8,3,32,Warszawa,Mazowieckie,Gniezno,Wielkopolskie
17779,roses,40.00,2015-08-03,2015,3,8,3,32,Warszawa,Mazowieckie,Kraków,Małopolskie
17780,mix,40.00,2015-08-03,2015,3,8,3,32,Poznań,Wielkopolskie,Gryfice,Zachodniopomorskie
17781,tulips,40.00,2015-08-04,2015,3,8,4,32,Biała Podlaska,Lubelskie,Żagań,Lubuskie
17782,tulips,40.00,2015-08-04,2015,3,8,4,32,Tczew,Pomorskie,Iława,Warmińsko-Mazurskie
17783,mix,40.00,2015-08-04,2015,3,8,4,32,Kielce,Świętokrzyskie,Kraków,Małopolskie
17784,roses,40.00,2015-08-04,2015,3,8,4,32,Wrocław,Dolnośląskie,Sandomierz,Świętokrzyskie
17785,tulips,40.00,2015-08-04,2015,3,8,4,32,Kluczbork,Opolskie,Poznań,Wielkopolskie
17786,mix,40.00,2015-08-04,2015,3,8,4,32,Wrocław,Dolnośląskie,Chełm,Lubelskie
17787,roses,40.00,2015-08-04,2015,3,8,4,32,Koszalin,Zachodniopomorskie,Poznań,Wielkopolskie
17788,roses,40.00,2015-08-04,2015,3,8,4,32,Kolno,Podlaskie,Gdańsk,Pomorskie
17789,tulips,40.00,2015-08-04,2015,3,8,4,32,Łódź,Łódzkie,Łódź,Łódzkie
17790,mix,40.00,2015-08-04,2015,3,8,4,32,Rzeszów,Podkarpackie,Lublin,Lubelskie
17791,tulips,40.00,2015-08-04,2015,3,8,4,32,Rzeszów,Podkarpackie,Zgierz,Łódzkie
17792,mix,40.00,2015-08-04,2015,3,8,4,32,Iława,Warmińsko-Mazurskie,Giżycko,Warmińsko-Mazurskie
17793,mix,40.00,2015-08-04,2015,3,8,4,32,Toruń,Kujawsko-Pomorskie,Gdynia,Pomorskie
17794,tulips,40.00,2015-08-04,2015,3,8,4,32,Toruń,Kujawsko-Pomorskie,Gorzów Wielkopolski,Lubuskie
17795,mix,40.00,2015-08-04,2015,3,8,4,32,Warszawa,Mazowieckie,Poznań,Wielkopolskie
17796,tulips,40.00,2015-08-04,2015,3,8,4,32,Kielce,Świętokrzyskie,Gdańsk,Pomorskie
17797,mix,40.00,2015-08-04,2015,3,8,4,32,Kraków,Małopolskie,Poznań,Wielkopolskie
17798,roses,40.00,2015-08-04,2015,3,8,4,32,Iława,Warmińsko-Mazurskie,Nowy Targ,Małopolskie
17799,roses,40.00,2015-08-04,2015,3,8,4,32,Łańcut,Podkarpackie,Gryfice,Zachodniopomorskie
17800,tulips,40.00,2015-08-04,2015,3,8,4,32,Lublin,Lubelskie,Lublin,Lubelskie
17801,tulips,40.00,2015-08-04,2015,3,8,4,32,Lublin,Lubelskie,Sandomierz,Świętokrzyskie
17802,mix,40.00,2015-08-04,2015,3,8,4,32,Katowice,Śląskie,Wieliczka,Małopolskie
17803,tulips,40.00,2015-08-05,2015,3,8,5,32,Białystok,Podlaskie,Żagań,Lubuskie
17804,mix,40.00,2015-08-05,2015,3,8,5,32,Sopot,Pomorskie,Augustów,Podlaskie
17805,tulips,40.00,2015-08-05,2015,3,8,5,32,Radom,Mazowieckie,Wieliczka,Małopolskie
17806,tulips,40.00,2015-08-05,2015,3,8,5,32,Tczew,Pomorskie,Włocławek,Kujawsko-Pomorskie
17807,roses,40.00,2015-08-05,2015,3,8,5,32,Jelenia Góra,Dolnośląskie,Lubin,Dolnośląskie
17808,roses,40.00,2015-08-05,2015,3,8,5,32,Malbork,Pomorskie,Suwałki,Podlaskie
17809,mix,40.00,2015-08-05,2015,3,8,5,32,Gdańsk,Pomorskie,Tczew,Pomorskie
17810,mix,40.00,2015-08-05,2015,3,8,5,32,Bielsko-Biała,Śląskie,Rzeszów,Podkarpackie
17811,tulips,40.00,2015-08-05,2015,3,8,5,32,Częstochowa,Śląskie,Zielona Góra,Lubuskie
17812,tulips,40.00,2015-08-05,2015,3,8,5,32,Gniezno,Wielkopolskie,Krosno,Podkarpackie
17813,tulips,40.00,2015-08-05,2015,3,8,5,32,Kraków,Małopolskie,Warszawa,Mazowieckie
17814,tulips,40.00,2015-08-05,2015,3,8,5,32,Iława,Warmińsko-Mazurskie,Łódź,Łódzkie
17815,tulips,40.00,2015-08-05,2015,3,8,5,32,Głogów,Dolnośląskie,Szczecin,Zachodniopomorskie
17816,roses,40.00,2015-08-05,2015,3,8,5,32,Nowy Targ,Małopolskie,Elbląg,Warmińsko-Mazurskie
17817,roses,40.00,2015-08-05,2015,3,8,5,32,Malbork,Pomorskie,Warszawa,Mazowieckie
17818,mix,40.00,2015-08-05,2015,3,8,5,32,Poznań,Wielkopolskie,Warszawa,Mazowieckie
17819,tulips,40.00,2015-08-05,2015,3,8,5,32,Kraków,Małopolskie,Toruń,Kujawsko-Pomorskie
17820,tulips,40.00,2015-08-05,2015,3,8,5,32,Kolno,Podlaskie,Nowy Sącz,Małopolskie
17821,tulips,40.00,2015-08-06,2015,3,8,6,32,Warszawa,Mazowieckie,Wadowice,Małopolskie
17822,tulips,40.00,2015-08-06,2015,3,8,6,32,Warszawa,Mazowieckie,Łańcut,Podkarpackie
17823,mix,40.00,2015-08-06,2015,3,8,6,32,Kraków,Małopolskie,Warszawa,Mazowieckie
17824,roses,40.00,2015-08-06,2015,3,8,6,32,Zielona Góra,Lubuskie,Szczecin,Zachodniopomorskie
17825,tulips,40.00,2015-08-06,2015,3,8,6,32,Elbląg,Warmińsko-Mazurskie,Malbork,Pomorskie
17826,roses,40.00,2015-08-06,2015,3,8,6,32,Łódź,Łódzkie,Toruń,Kujawsko-Pomorskie
17827,roses,40.00,2015-08-07,2015,3,8,7,32,Gdańsk,Pomorskie,Kraków,Małopolskie
17828,mix,40.00,2015-08-07,2015,3,8,7,32,Gdynia,Pomorskie,Giżycko,Warmińsko-Mazurskie
17829,mix,40.00,2015-08-07,2015,3,8,7,32,Wrocław,Dolnośląskie,Giżycko,Warmińsko-Mazurskie
17830,tulips,40.00,2015-08-07,2015,3,8,7,32,Łódź,Łódzkie,Sopot,Pomorskie
17831,roses,40.00,2015-08-07,2015,3,8,7,32,Gryfice,Zachodniopomorskie,Łańcut,Podkarpackie
17832,mix,40.00,2015-08-07,2015,3,8,7,32,Szczecin,Zachodniopomorskie,Augustów,Podlaskie
17833,mix,40.00,2015-08-07,2015,3,8,7,32,Gdańsk,Pomorskie,Radom,Mazowieckie
17834,mix,40.00,2015-08-07,2015,3,8,7,32,Sopot,Pomorskie,Opole,Opolskie
17835,roses,40.00,2015-08-07,2015,3,8,7,32,Lublin,Lubelskie,Przemyśl,Podkarpackie
17836,tulips,40.00,2015-08-07,2015,3,8,7,32,Toruń,Kujawsko-Pomorskie,Elbląg,Warmińsko-Mazurskie
17837,tulips,40.00,2015-08-07,2015,3,8,7,32,Warszawa,Mazowieckie,Warszawa,Mazowieckie
17838,tulips,40.00,2015-08-07,2015,3,8,7,32,Tarnów,Małopolskie,Kraków,Małopolskie
17839,roses,40.00,2015-08-07,2015,3,8,7,32,Katowice,Śląskie,Wieliczka,Małopolskie
17840,mix,40.00,2015-08-07,2015,3,8,7,32,Rzeszów,Podkarpackie,Poznań,Wielkopolskie
17841,roses,40.00,2015-08-07,2015,3,8,7,32,Giżycko,Warmińsko-Mazurskie,Warszawa,Mazowieckie
17842,roses,40.00,2015-08-07,2015,3,8,7,32,Zielona Góra,Lubuskie,Głogów,Dolnośląskie
17843,tulips,40.00,2015-08-07,2015,3,8,7,32,Giżycko,Warmińsko-Mazurskie,Płock,Mazowieckie
17844,roses,40.00,2015-08-07,2015,3,8,7,32,Kielce,Świętokrzyskie,Gniezno,Wielkopolskie
17845,tulips,40.00,2015-08-07,2015,3,8,7,32,Kraków,Małopolskie,Biała Podlaska,Lubelskie
17846,tulips,40.00,2015-08-07,2015,3,8,7,32,Gdańsk,Pomorskie,Łódź,Łódzkie
17847,tulips,40.00,2015-08-07,2015,3,8,7,32,Warszawa,Mazowieckie,Olsztyn,Warmińsko-Mazurskie
17848,roses,40.00,2015-08-08,2015,3,8,8,32,Poznań,Wielkopolskie,Jelenia Góra,Dolnośląskie
17849,tulips,40.00,2015-08-08,2015,3,8,8,32,Kraków,Małopolskie,Lublin,Lubelskie
17850,tulips,40.00,2015-08-08,2015,3,8,8,32,Żagań,Lubuskie,Sopot,Pomorskie
17851,roses,40.00,2015-08-08,2015,3,8,8,32,Kalisz,Wielkopolskie,Bielsko-Biała,Śląskie
17852,roses,40.00,2015-08-08,2015,3,8,8,32,Wrocław,Dolnośląskie,Giżycko,Warmińsko-Mazurskie
17853,tulips,40.00,2015-08-08,2015,3,8,8,32,Wrocław,Dolnośląskie,Słupsk,Pomorskie
17854,tulips,40.00,2015-08-08,2015,3,8,8,32,Olsztyn,Warmińsko-Mazurskie,Malbork,Pomorskie
17855,mix,40.00,2015-08-08,2015,3,8,8,32,Kielce,Świętokrzyskie,Suwałki,Podlaskie
17856,tulips,40.00,2015-08-08,2015,3,8,8,32,Iława,Warmińsko-Mazurskie,Poznań,Wielkopolskie
17857,tulips,40.00,2015-08-08,2015,3,8,8,32,Katowice,Śląskie,Warszawa,Mazowieckie
17858,mix,40.00,2015-08-08,2015,3,8,8,32,Słupsk,Pomorskie,Ełk,Warmińsko-Mazurskie
17859,tulips,40.00,2015-08-08,2015,3,8,8,32,Sieradz,Łódzkie,Warszawa,Mazowieckie
17860,mix,40.00,2015-08-08,2015,3,8,8,32,Poznań,Wielkopolskie,Bielsko-Biała,Śląskie
17861,roses,40.00,2015-08-08,2015,3,8,8,32,Lublin,Lubelskie,Warszawa,Mazowieckie
17862,tulips,40.00,2015-08-08,2015,3,8,8,32,Łódź,Łódzkie,Warszawa,Mazowieckie
17863,tulips,40.00,2015-08-09,2015,3,8,9,32,Kielce,Świętokrzyskie,Warszawa,Mazowieckie
17864,roses,40.00,2015-08-09,2015,3,8,9,32,Bydgoszcz,Kujawsko-Pomorskie,Nowy Targ,Małopolskie
17865,mix,40.00,2015-08-09,2015,3,8,9,32,Gdańsk,Pomorskie,Warszawa,Mazowieckie
17866,roses,40.00,2015-08-09,2015,3,8,9,32,Łańcut,Podkarpackie,Warszawa,Mazowieckie
17867,roses,40.00,2015-08-09,2015,3,8,9,32,Zamość,Lubelskie,Gdańsk,Pomorskie
17868,mix,40.00,2015-08-09,2015,3,8,9,32,Łańcut,Podkarpackie,Częstochowa,Śląskie
17869,mix,40.00,2015-08-09,2015,3,8,9,32,Łódź,Łódzkie,Warszawa,Mazowieckie
17870,mix,40.00,2015-08-09,2015,3,8,9,32,Wrocław,Dolnośląskie,Kluczbork,Opolskie
17871,tulips,40.00,2015-08-09,2015,3,8,9,32,Radom,Mazowieckie,Poznań,Wielkopolskie
17872,tulips,40.00,2015-08-09,2015,3,8,9,32,Mielec,Podkarpackie,Warszawa,Mazowieckie
17873,tulips,40.00,2015-08-09,2015,3,8,9,32,Kolno,Podlaskie,Zielona Góra,Lubuskie
17874,tulips,40.00,2015-08-09,2015,3,8,9,32,Biała Podlaska,Lubelskie,Toruń,Kujawsko-Pomorskie
17875,roses,40.00,2015-08-09,2015,3,8,9,32,Gdańsk,Pomorskie,Warszawa,Mazowieckie
17876,tulips,40.00,2015-08-09,2015,3,8,9,32,Wadowice,Małopolskie,Wadowice,Małopolskie
17877,mix,40.00,2015-08-09,2015,3,8,9,32,Iława,Warmińsko-Mazurskie,Wadowice,Małopolskie
17878,tulips,40.00,2015-08-09,2015,3,8,9,32,Zgierz,Łódzkie,Krosno,Podkarpackie
17879,roses,40.00,2015-08-10,2015,3,8,10,33,Giżycko,Warmińsko-Mazurskie,Nowy Targ,Małopolskie
17880,tulips,40.00,2015-08-10,2015,3,8,10,33,Nowy Targ,Małopolskie,Warszawa,Mazowieckie
17881,mix,40.00,2015-08-10,2015,3,8,10,33,Gdańsk,Pomorskie,Kraków,Małopolskie
17882,mix,40.00,2015-08-10,2015,3,8,10,33,Wieliczka,Małopolskie,Warszawa,Mazowieckie
17883,tulips,40.00,2015-08-10,2015,3,8,10,33,Gdańsk,Pomorskie,Sandomierz,Świętokrzyskie
17884,roses,40.00,2015-08-10,2015,3,8,10,33,Warszawa,Mazowieckie,Warszawa,Mazowieckie
17885,tulips,40.00,2015-08-10,2015,3,8,10,33,Kraków,Małopolskie,Krosno,Podkarpackie
17886,mix,40.00,2015-08-10,2015,3,8,10,33,Gorzów Wielkopolski,Lubuskie,Częstochowa,Śląskie
17887,tulips,40.00,2015-08-10,2015,3,8,10,33,Warszawa,Mazowieckie,Głogów,Dolnośląskie
17888,tulips,40.00,2015-08-10,2015,3,8,10,33,Gdańsk,Pomorskie,Głogów,Dolnośląskie
17889,mix,40.00,2015-08-10,2015,3,8,10,33,Wieliczka,Małopolskie,Wieliczka,Małopolskie
17890,mix,40.00,2015-08-11,2015,3,8,11,33,Kluczbork,Opolskie,Tarnów,Małopolskie
17891,tulips,40.00,2015-08-11,2015,3,8,11,33,Krosno,Podkarpackie,Łańcut,Podkarpackie
17892,mix,40.00,2015-08-11,2015,3,8,11,33,Gdańsk,Pomorskie,Zielona Góra,Lubuskie
17893,mix,40.00,2015-08-11,2015,3,8,11,33,Wieliczka,Małopolskie,Warszawa,Mazowieckie
17894,roses,40.00,2015-08-11,2015,3,8,11,33,Gryfice,Zachodniopomorskie,Warszawa,Mazowieckie
17895,mix,40.00,2015-08-11,2015,3,8,11,33,Wadowice,Małopolskie,Wieliczka,Małopolskie
17896,roses,40.00,2015-08-11,2015,3,8,11,33,Tarnów,Małopolskie,Kraków,Małopolskie
17897,tulips,40.00,2015-08-11,2015,3,8,11,33,Wadowice,Małopolskie,Gorzów Wielkopolski,Lubuskie
17898,roses,40.00,2015-08-11,2015,3,8,11,33,Malbork,Pomorskie,Chełm,Lubelskie
17899,roses,40.00,2015-08-11,2015,3,8,11,33,Gdańsk,Pomorskie,Gdynia,Pomorskie
17900,tulips,40.00,2015-08-11,2015,3,8,11,33,Poznań,Wielkopolskie,Kielce,Świętokrzyskie
17901,roses,40.00,2015-08-11,2015,3,8,11,33,Giżycko,Warmińsko-Mazurskie,Warszawa,Mazowieckie
17902,tulips,40.00,2015-08-12,2015,3,8,12,33,Elbląg,Warmińsko-Mazurskie,Kraków,Małopolskie
17903,roses,40.00,2015-08-12,2015,3,8,12,33,Zamość,Lubelskie,Gryfice,Zachodniopomorskie
17904,tulips,40.00,2015-08-12,2015,3,8,12,33,Gdańsk,Pomorskie,Kraków,Małopolskie
17905,tulips,40.00,2015-08-12,2015,3,8,12,33,Gryfice,Zachodniopomorskie,Warszawa,Mazowieckie
17906,tulips,40.00,2015-08-12,2015,3,8,12,33,Warszawa,Mazowieckie,Toruń,Kujawsko-Pomorskie
17907,roses,40.00,2015-08-12,2015,3,8,12,33,Przemyśl,Podkarpackie,Bydgoszcz,Kujawsko-Pomorskie
17908,tulips,40.00,2015-08-12,2015,3,8,12,33,Radom,Mazowieckie,Biała Podlaska,Lubelskie
17909,tulips,40.00,2015-08-12,2015,3,8,12,33,Wadowice,Małopolskie,Zamość,Lubelskie
17910,mix,40.00,2015-08-12,2015,3,8,12,33,Gorzów Wielkopolski,Lubuskie,Warszawa,Mazowieckie
17911,roses,40.00,2015-08-12,2015,3,8,12,33,Poznań,Wielkopolskie,Głogów,Dolnośląskie
17912,tulips,40.00,2015-08-12,2015,3,8,12,33,Iława,Warmińsko-Mazurskie,Poznań,Wielkopolskie
17913,roses,40.00,2015-08-12,2015,3,8,12,33,Toruń,Kujawsko-Pomorskie,Tczew,Pomorskie
17914,tulips,40.00,2015-08-12,2015,3,8,12,33,Augustów,Podlaskie,Lubin,Dolnośląskie
17915,roses,40.00,2015-08-12,2015,3,8,12,33,Kraków,Małopolskie,Olsztyn,Warmińsko-Mazurskie
17916,mix,40.00,2015-08-12,2015,3,8,12,33,Wrocław,Dolnośląskie,Tarnów,Małopolskie
17917,mix,40.00,2015-08-12,2015,3,8,12,33,Lubin,Dolnośląskie,Sopot,Pomorskie
17918,tulips,40.00,2015-08-12,2015,3,8,12,33,Częstochowa,Śląskie,Zamość,Lubelskie
17919,tulips,40.00,2015-08-13,2015,3,8,13,33,Chełm,Lubelskie,Tczew,Pomorskie
17920,roses,40.00,2015-08-13,2015,3,8,13,33,Gryfice,Zachodniopomorskie,Słupsk,Pomorskie
17921,tulips,40.00,2015-08-13,2015,3,8,13,33,Iława,Warmińsko-Mazurskie,Gdańsk,Pomorskie
17922,roses,40.00,2015-08-13,2015,3,8,13,33,Zamość,Lubelskie,Płock,Mazowieckie
17923,tulips,40.00,2015-08-13,2015,3,8,13,33,Lublin,Lubelskie,Szczecin,Zachodniopomorskie
17924,tulips,40.00,2015-08-13,2015,3,8,13,33,Kalisz,Wielkopolskie,Kluczbork,Opolskie
17925,tulips,40.00,2015-08-13,2015,3,8,13,33,Gdańsk,Pomorskie,Warszawa,Mazowieckie
17926,mix,40.00,2015-08-13,2015,3,8,13,33,Łódź,Łódzkie,Kraków,Małopolskie
17927,mix,40.00,2015-08-13,2015,3,8,13,33,Warszawa,Mazowieckie,Warszawa,Mazowieckie
17928,tulips,40.00,2015-08-13,2015,3,8,13,33,Wieliczka,Małopolskie,Gniezno,Wielkopolskie
17929,tulips,40.00,2015-08-13,2015,3,8,13,33,Poznań,Wielkopolskie,Warszawa,Mazowieckie
17930,roses,40.00,2015-08-13,2015,3,8,13,33,Warszawa,Mazowieckie,Wadowice,Małopolskie
17931,tulips,40.00,2015-08-13,2015,3,8,13,33,Nowy Targ,Małopolskie,Częstochowa,Śląskie
17932,tulips,40.00,2015-08-13,2015,3,8,13,33,Kalisz,Wielkopolskie,Giżycko,Warmińsko-Mazurskie
17933,mix,40.00,2015-08-13,2015,3,8,13,33,Kraków,Małopolskie,Warszawa,Mazowieckie
17934,roses,40.00,2015-08-14,2015,3,8,14,33,Chełm,Lubelskie,Wrocław,Dolnośląskie
17935,tulips,40.00,2015-08-14,2015,3,8,14,33,Kalisz,Wielkopolskie,Tczew,Pomorskie
17936,tulips,40.00,2015-08-14,2015,3,8,14,33,Sopot,Pomorskie,Tczew,Pomorskie
17937,mix,40.00,2015-08-14,2015,3,8,14,33,Malbork,Pomorskie,Warszawa,Mazowieckie
17938,mix,40.00,2015-08-14,2015,3,8,14,33,Chełm,Lubelskie,Bydgoszcz,Kujawsko-Pomorskie
17939,tulips,40.00,2015-08-14,2015,3,8,14,33,Warszawa,Mazowieckie,Sieradz,Łódzkie
17940,tulips,40.00,2015-08-14,2015,3,8,14,33,Głogów,Dolnośląskie,Kraków,Małopolskie
17941,mix,40.00,2015-08-14,2015,3,8,14,33,Kolno,Podlaskie,Piła,Wielkopolskie
17942,tulips,40.00,2015-08-14,2015,3,8,14,33,Poznań,Wielkopolskie,Rzeszów,Podkarpackie
17943,roses,40.00,2015-08-14,2015,3,8,14,33,Kielce,Świętokrzyskie,Gdynia,Pomorskie
17944,tulips,40.00,2015-08-14,2015,3,8,14,33,Kielce,Świętokrzyskie,Płock,Mazowieckie
17945,tulips,40.00,2015-08-14,2015,3,8,14,33,Kraków,Małopolskie,Chełm,Lubelskie
17946,tulips,40.00,2015-08-14,2015,3,8,14,33,Białystok,Podlaskie,Bydgoszcz,Kujawsko-Pomorskie
17947,tulips,40.00,2015-08-14,2015,3,8,14,33,Słupsk,Pomorskie,Gdańsk,Pomorskie
17948,roses,40.00,2015-08-14,2015,3,8,14,33,Sandomierz,Świętokrzyskie,Gryfice,Zachodniopomorskie
17949,tulips,40.00,2015-08-15,2015,3,8,15,33,Wieliczka,Małopolskie,Bielsko-Biała,Śląskie
17950,tulips,40.00,2015-08-15,2015,3,8,15,33,Gdańsk,Pomorskie,Iława,Warmińsko-Mazurskie
17951,mix,40.00,2015-08-15,2015,3,8,15,33,Gdynia,Pomorskie,Warszawa,Mazowieckie
17952,tulips,40.00,2015-08-15,2015,3,8,15,33,Krosno,Podkarpackie,Gniezno,Wielkopolskie
17953,tulips,40.00,2015-08-15,2015,3,8,15,33,Poznań,Wielkopolskie,Warszawa,Mazowieckie
17954,mix,40.00,2015-08-15,2015,3,8,15,33,Mielec,Podkarpackie,Częstochowa,Śląskie
17955,mix,40.00,2015-08-15,2015,3,8,15,33,Kraków,Małopolskie,Warszawa,Mazowieckie
17956,roses,40.00,2015-08-15,2015,3,8,15,33,Warszawa,Mazowieckie,Iława,Warmińsko-Mazurskie
17957,mix,40.00,2015-08-15,2015,3,8,15,33,Gdynia,Pomorskie,Sopot,Pomorskie
17958,tulips,40.00,2015-08-15,2015,3,8,15,33,Warszawa,Mazowieckie,Częstochowa,Śląskie
17959,mix,40.00,2015-08-15,2015,3,8,15,33,Koszalin,Zachodniopomorskie,Bydgoszcz,Kujawsko-Pomorskie
17960,roses,40.00,2015-08-15,2015,3,8,15,33,Gdańsk,Pomorskie,Lublin,Lubelskie
17961,tulips,40.00,2015-08-15,2015,3,8,15,33,Wadowice,Małopolskie,Nowy Sącz,Małopolskie
17962,mix,40.00,2015-08-16,2015,3,8,16,33,Kraków,Małopolskie,Sieradz,Łódzkie
17963,roses,40.00,2015-08-16,2015,3,8,16,33,Wrocław,Dolnośląskie,Zgierz,Łódzkie
17964,mix,40.00,2015-08-16,2015,3,8,16,33,Łańcut,Podkarpackie,Elbląg,Warmińsko-Mazurskie
17965,mix,40.00,2015-08-16,2015,3,8,16,33,Olsztyn,Warmińsko-Mazurskie,Gniezno,Wielkopolskie
17966,mix,40.00,2015-08-16,2015,3,8,16,33,Warszawa,Mazowieckie,Warszawa,Mazowieckie
17967,tulips,40.00,2015-08-16,2015,3,8,16,33,Częstochowa,Śląskie,Szczecin,Zachodniopomorskie
17968,mix,40.00,2015-08-16,2015,3,8,16,33,Warszawa,Mazowieckie,Kraków,Małopolskie
17969,mix,40.00,2015-08-16,2015,3,8,16,33,Katowice,Śląskie,Toruń,Kujawsko-Pomorskie
17970,tulips,40.00,2015-08-16,2015,3,8,16,33,Elbląg,Warmińsko-Mazurskie,Lublin,Lubelskie
17971,mix,40.00,2015-08-16,2015,3,8,16,33,Kraków,Małopolskie,Kolno,Podlaskie
17972,tulips,40.00,2015-08-16,2015,3,8,16,33,Warszawa,Mazowieckie,Wadowice,Małopolskie
17973,tulips,40.00,2015-08-16,2015,3,8,16,33,Warszawa,Mazowieckie,Kraków,Małopolskie
17974,tulips,40.00,2015-08-16,2015,3,8,16,33,Głogów,Dolnośląskie,Wadowice,Małopolskie
17975,mix,40.00,2015-08-16,2015,3,8,16,33,Poznań,Wielkopolskie,Żagań,Lubuskie
17976,mix,40.00,2015-08-17,2015,3,8,17,34,Gniezno,Wielkopolskie,Gryfice,Zachodniopomorskie
17977,roses,40.00,2015-08-17,2015,3,8,17,34,Lublin,Lubelskie,Jelenia Góra,Dolnośląskie
17978,roses,40.00,2015-08-17,2015,3,8,17,34,Włocławek,Kujawsko-Pomorskie,Poznań,Wielkopolskie
17979,mix,40.00,2015-08-17,2015,3,8,17,34,Gdynia,Pomorskie,Augustów,Podlaskie
17980,roses,40.00,2015-08-17,2015,3,8,17,34,Gdańsk,Pomorskie,Koszalin,Zachodniopomorskie
17981,mix,40.00,2015-08-17,2015,3,8,17,34,Wrocław,Dolnośląskie,Nowy Sącz,Małopolskie
17982,roses,40.00,2015-08-17,2015,3,8,17,34,Warszawa,Mazowieckie,Włocławek,Kujawsko-Pomorskie
17983,mix,40.00,2015-08-17,2015,3,8,17,34,Gdańsk,Pomorskie,Gdańsk,Pomorskie
17984,mix,40.00,2015-08-17,2015,3,8,17,34,Bielsko-Biała,Śląskie,Nowy Sącz,Małopolskie
17985,tulips,40.00,2015-08-17,2015,3,8,17,34,Tarnów,Małopolskie,Gdańsk,Pomorskie
17986,roses,40.00,2015-08-17,2015,3,8,17,34,Giżycko,Warmińsko-Mazurskie,Gorzów Wielkopolski,Lubuskie
17987,roses,40.00,2015-08-17,2015,3,8,17,34,Biała Podlaska,Lubelskie,Łódź,Łódzkie
17988,mix,40.00,2015-08-17,2015,3,8,17,34,Chełm,Lubelskie,Łódź,Łódzkie
17989,tulips,40.00,2015-08-17,2015,3,8,17,34,Rzeszów,Podkarpackie,Suwałki,Podlaskie
17990,tulips,40.00,2015-08-18,2015,3,8,18,34,Iława,Warmińsko-Mazurskie,Koszalin,Zachodniopomorskie
17991,tulips,40.00,2015-08-18,2015,3,8,18,34,Słupsk,Pomorskie,Malbork,Pomorskie
17992,tulips,40.00,2015-08-18,2015,3,8,18,34,Kraków,Małopolskie,Zgierz,Łódzkie
17993,mix,40.00,2015-08-18,2015,3,8,18,34,Suwałki,Podlaskie,Malbork,Pomorskie
17994,mix,40.00,2015-08-18,2015,3,8,18,34,Suwałki,Podlaskie,Giżycko,Warmińsko-Mazurskie
17995,tulips,40.00,2015-08-18,2015,3,8,18,34,Tarnów,Małopolskie,Kolno,Podlaskie
17996,mix,40.00,2015-08-18,2015,3,8,18,34,Płock,Mazowieckie,Olsztyn,Warmińsko-Mazurskie
17997,tulips,40.00,2015-08-18,2015,3,8,18,34,Mielec,Podkarpackie,Katowice,Śląskie
17998,roses,40.00,2015-08-18,2015,3,8,18,34,Wrocław,Dolnośląskie,Szczecin,Zachodniopomorskie
17999,roses,40.00,2015-08-18,2015,3,8,18,34,Warszawa,Mazowieckie,Gorzów Wielkopolski,Lubuskie
18000,mix,40.00,2015-08-18,2015,3,8,18,34,Malbork,Pomorskie,Poznań,Wielkopolskie
18001,roses,40.00,2015-08-18,2015,3,8,18,34,Warszawa,Mazowieckie,Olsztyn,Warmińsko-Mazurskie
18002,roses,40.00,2015-08-18,2015,3,8,18,34,Gdańsk,Pomorskie,Poznań,Wielkopolskie
18003,tulips,40.00,2015-08-18,2015,3,8,18,34,Kraków,Małopolskie,Łódź,Łódzkie
18004,mix,40.00,2015-08-18,2015,3,8,18,34,Gdańsk,Pomorskie,Poznań,Wielkopolskie
18005,roses,40.00,2015-08-18,2015,3,8,18,34,Lublin,Lubelskie,Lublin,Lubelskie
18006,tulips,40.00,2015-08-18,2015,3,8,18,34,Lublin,Lubelskie,Kraków,Małopolskie
18007,mix,40.00,2015-08-18,2015,3,8,18,34,Łódź,Łódzkie,Kraków,Małopolskie
18008,mix,40.00,2015-08-18,2015,3,8,18,34,Kraków,Małopolskie,Głogów,Dolnośląskie
18009,mix,40.00,2015-08-18,2015,3,8,18,34,Żagań,Lubuskie,Poznań,Wielkopolskie
18010,tulips,40.00,2015-08-18,2015,3,8,18,34,Opole,Opolskie,Kraków,Małopolskie
18011,roses,40.00,2015-08-18,2015,3,8,18,34,Nowy Targ,Małopolskie,Poznań,Wielkopolskie
18012,roses,40.00,2015-08-18,2015,3,8,18,34,Kluczbork,Opolskie,Gdańsk,Pomorskie
18013,tulips,40.00,2015-08-18,2015,3,8,18,34,Wadowice,Małopolskie,Warszawa,Mazowieckie
18014,mix,40.00,2015-08-19,2015,3,8,19,34,Słupsk,Pomorskie,Elbląg,Warmińsko-Mazurskie
18015,mix,40.00,2015-08-19,2015,3,8,19,34,Biała Podlaska,Lubelskie,Kraków,Małopolskie
